"Greater Toronto, ON","Greater Vancouver, BC","Fairfield, CT","New York, NY","Nassau, NY","Queens, NY","Sussex, DE","Fulton, GA","Broward, FL","Miami-Dade, FL","Palm Beach, FL","Hillsborough, FL","Lee, FL","Sarasota, FL","Hennepin, MN","Lake, IL","Cook, IL","St. Louis, MO","Dallas, TX","Tarrant, TX","Harris, TX","Bexar, TX","Maricopa, AZ","Clark, NV","Los Angeles, CA","Orange, CA","Riverside, CA","San Diego, CA","King, WA"
1114704.49371298,975889.3264212,653664.976863162,6869963.14477044,170740.903502618,1052359.05161166,588437.742652589,444400.574625398,918693.438343045,946924.194269642,902303.644707535,333844.327845227,465636.097405288,341134.389240826,626178.378440836,776580.318914986,371761.277218995,388652.648661974,544145.581254869,296616.264102341,783617.824147518,836753.895630511,729015.468540035,544818.324958411,1857314.64257086,-70992.3200332203,658144.929432103,2416333.24485597,996100.926571588
1229898.57114991,1071501.166627,1030288.21142693,6525082.15584278,1130616.57293066,959805.366536353,585704.641716522,634261.4903991,615907.057879537,1163151.57076842,598363.599068283,425483.608925519,748184.035390687,401817.349089556,626178.378440836,796085.866143132,469792.119010982,388652.648661974,390196.913534147,270853.14992655,783617.824147518,1077002.35562136,562236.166572203,673132.629921042,232904.269766939,-150626.788701878,733557.931163838,2256133.93443149,1099429.57681112
1037557.2744435,879234.650110389,30274.3214184428,4466423.14473664,-440966.478159074,737689.267247604,585704.641716522,118721.02540527,444558.854244789,3154082.80658976,462622.414558538,90759.218813058,627199.87442679,367150.455081856,744076.48027513,796085.866143132,451447.540181809,511503.827116246,285594.414428748,213962.064921958,268238.42303289,1675213.58439634,490909.092756409,290822.028232965,3052399.52530374,1338058.28054483,178460.115618668,1706466.62582251,1194758.80366199
913083.832932614,1119208.8935847,575761.802084194,6881733.14478734,1204140.81546883,1012411.51578327,573329.783551253,483076.743031949,395587.223911343,1096405.69991186,1020816.76891352,385522.786714329,652310.039567599,351936.830570758,744076.48027513,796085.866143132,371851.778770384,543067.472842599,423083.197627594,256039.831961976,362013.859280122,1007295.40551665,586418.487478254,399891.050830315,-1120507.72509178,324615.061330939,806698.676171773,1286182.72144367,1131099.596432
1319280.65328229,685156.068162896,694497.936775689,5039963.14477044,1018978.61144863,1138846.72498665,573329.783551253,355926.284707706,653412.433509202,921190.331180861,987828.930563047,661583.731438472,608182.295342528,422250.455081856,459888.873327401,738311.010333045,637760.201075928,543067.472842599,131805.465649602,385740.511509304,362013.859280122,951365.615332983,487365.683807407,-298341.295735607,909231.452720759,-205636.235413583,527073.543710329,2233518.17044299,800442.819931579
1094610.41627604,1420340.75140418,879327.761583996,6549772.15579208,629343.533375745,984476.498315983,600116.320388939,799955.618936834,572076.33445758,738085.865658225,1086118.55065765,529266.633536584,595350.101961679,352590.742179538,459888.873327401,738311.010333045,371851.778770384,346381.264195654,235060.310405955,357977.17055599,383568.60792089,1708536.99670166,510488.443279715,-317591.295735607,1483949.28046895,101555.934327598,478378.057087245,2825585.73115851,1356331.63512927
532183.832932614,649941.113785961,538574.630492173,6971733.14478734,1227130.20794253,983114.581425857,600116.320388939,629601.612831066,115514.696171194,854219.926802659,470278.182537992,457744.143811495,682804.879661986,441771.022226429,352460.204159815,738311.010333045,637760.201075928,346381.264195654,-92159.9028310394,326776.692161952,383568.60792089,2256664.11649564,537074.432338356,438929.468148177,1114883.05905235,-710614.975158682,654889.216331786,2516686.77728933,1071049.23709742
663083.832932614,903752.317296587,1533814.92838828,4743193.14475354,916602.180526866,999286.126173314,552146.531071468,341902.322007075,959939.396184698,728156.45043804,598303.644707535,617091.330460032,415891.205491298,352590.742179538,352460.204159815,738311.010333045,781309.153903834,459551.255095756,442221.27603996,198807.979031899,604257.996626922,1508464.17069489,629953.948199936,444389.24153767,614479.209764746,82218.1183033544,841236.567795692,1941714.59789968,-1026698.04324477
743143.902154261,895048.703586973,715015.318511929,4484963.14477044,1340307.90127739,1308780.58225311,552146.531071468,-712231.568675587,588362.385284183,892108.195681965,520897.323243657,410633.331475343,594267.235183817,531771.022226429,624876.881566139,674139.784848972,303782.11095155,459551.255095756,164645.126852117,316776.692161952,444195.147393664,836753.895630511,588061.333973773,531008.788316656,2710724.14074841,-138014.285017758,357532.009999299,1951455.65308858,737753.691701116
513083.832932614,814638.626201786,1513514.39422832,2706423.14473664,1394489.38359153,1012840.43765589,674943.484534879,925272.841414841,575891.865204235,914090.331180861,1051344.33146643,379564.17263686,317130.722955155,593680.145433984,624876.881566139,674139.784848972,322126.689780723,286920.557061462,285726.82400171,279824.06785965,907966.310974316,637664.116495643,798767.071434101,599434.050407474,2453001.52224118,897575.874538332,334922.155649648,1655432.63550034,904266.516523397
1121926.81803719,927773.284898918,1183971.85694896,3968193.14475354,1313847.31620235,1087730.01721431,669535.791299271,687217.384457311,647052.919271151,1367817.29150374,138425.672038999,613115.771154185,266590.25089862,366904.366690635,572190.781801751,741168.163548336,2561744.21001099,286920.557061462,94486.6132563614,226629.235791869,907966.310974316,695464.170694892,520448.15156357,457271.892857542,-1773284.60967065,2048392.40969341,461545.304056709,2497436.17873596,680622.809405038
1013083.83293261,954203.29182939,722512.048878657,3683193.14475354,693288.155795248,1014826.0131494,669535.791299271,459182.235985168,480003.874880544,980607.738633269,1145581.45473709,428360.505314156,1589649.43961349,245988.760166442,572190.781801751,741168.163548336,2543399.63118182,409390.478981042,-235204.135241229,334952.93749195,414499.764603183,269057.738617295,651325.838643146,425403.445127985,2291689.06109194,-740168.199353521,703509.928884273,1829950.50896997,806816.358210233
578394.150895635,1008153.04206015,1293694.98878337,3156423.14473664,925294.731371568,908376.764238124,202330.353043155,658745.617734097,687925.948161207,1290141.00514453,634711.041949013,635821.071960183,34079.2203375575,351590.742179538,20452.7197863332,403665.162058936,418468.657671717,409390.478981042,816174.791216799,301722.876717076,341170.210691678,487896.113241134,580141.485103196,188510.868360146,2408421.71011994,-170993.203233827,665341.730156583,1432063.5999551,896746.050076153
862183.832932614,1014915.08294689,110037.164651454,3990693.14475354,1377633.54825417,1442933.20177141,202330.353043155,545095.882072025,624577.816092378,1361791.66145416,474013.188952659,542408.121550933,573819.482121356,386250.455081856,20452.7197863332,403665.162058936,485067.514700376,578328.767296855,326769.985428304,298919.258651811,341170.210691678,-99513.0032983375,667056.977450514,489287.768042193,1507824.81886271,1209493.1575344,705568.800045226,10339759.7082405,759543.170171822
803124.60730195,984122.947061287,1343688.35432165,3333193.14475354,900744.68838012,1155517.47196768,596074.974250872,580342.298075935,733002.532974778,1383600.63781171,-240516.268565515,532428.537529704,658665.68268816,369335.729141745,771584.71109783,783745.866143132,466722.935871203,578328.767296855,628031.666520703,410372.781929748,463523.375466265,229849.834801982,601583.630470926,336545.481031137,1507824.81886271,258063.908509195,839141.915348247,2712411.10188501,961819.247623957
603864.538080304,1016376.44815836,624385.15088447,2946423.14473664,3147200.55423251,1823641.77232996,395330.533372557,595788.666324175,690981.668342851,1282814.23484583,1231624.05293386,286143.623206051,682936.46330264,386250.455081856,765723.925238614,783745.866143132,1876996.5029892,474649.64209873,215400.176954291,476901.768140476,484690.578181657,210094.723847041,414379.793043404,103067.970155303,2493213.80699598,314697.094219491,597514.04008775,1877921.46087828,1081819.24762396
827773.514969593,968652.092071499,899220.500950022,4238193.14475354,-1444955.22857351,1429313.99717498,395330.533372557,-59406.6949403083,962550.540221026,1330141.00514453,1929382.54418973,300924.013558444,670204.879661986,252490.742179538,731151.511528166,544786.00115641,588165.864782825,474649.64209873,193572.25996852,513583.757546492,331766.096332213,-79891.4853867859,376013.867019594,315337.855054344,-551983.777717931,4531711.6426369,697124.391103775,2359994.79560566,996504.550494767
823243.902154261,1683024.25943172,999220.500950022,5461423.14473664,306477.574107431,730098.92580818,215133.656157222,1643498.71687384,678858.787616275,1484600.63781171,1861543.77166628,446402.799659668,686422.612049841,344335.729141745,839099.332698455,544786.00115641,569821.285953652,347028.351283271,149237.005191046,272937.348978135,389515.156026122,201110.36887992,643488.162644819,386098.676807108,2416840.48016259,329825.01463737,438924.755496898,1890623.5915908,1135983.99738585
1107557.2744435,965731.712076038,1019220.50095002,14999772.1557921,4006074.1202344,1110802.34558417,633971.504273385,665635.529111225,744605.634438806,1259141.00514453,377373.994402715,218221.408531896,672392.62699097,302590.742179538,801616.413792797,818505.390009326,595564.864782825,347028.351283271,52531.6426852325,294361.999532541,882889.83600836,-86286.769988273,596448.895746615,567856.167408479,2681630.51124933,-88041.4575946454,411020.115907622,1255473.21546316,764535.125673911
412707.523184879,1124939.57619044,970477.789221558,5966423.14473664,1168768.48635242,1028197.13853925,513971.504273385,548153.843077991,750863.528847627,1149747.88822747,1143454.5981507,286585.263758381,684936.46330264,361836.830570758,1833056.14577945,537984.471754342,615202.680415921,338028.351283271,311657.791873076,450602.842704622,290660.651320934,293957.738617295,632684.226922659,412503.445127985,2167759.35610178,36469.1306902566,1073475.92012565,1241751.8749659,1004366.910302
662773.514969593,745508.009026936,2340363.98927964,6239653.14471973,111872.003306389,677486.169656118,351694.43834603,643261.631102326,704940.293600024,1428304.90527869,1762752.64289011,600209.235468462,240800.392364996,344368.708015271,1833056.14577945,537984.471754342,596858.101586747,338028.351283271,245428.230874909,290508.119084643,290660.651320934,302857.738617295,500572.761329518,568402.971632508,2045700.00772897,-821418.023567935,1786959.31154867,1788683.62975367,1106995.42083211
1037557.2744435,1029617.20814928,584722.299722237,3739653.14471973,783358.246809176,934596.248781901,601325.631251023,634708.887389427,669507.750471916,1182820.1857957,356841.378950171,469494.026239482,270587.886643486,388435.729141745,392228.662985218,537984.471754342,1254824.97033362,501051.009172306,299575.586527254,342808.8366757,452811.964576242,282703.963901947,533944.651772728,379330.702573028,2134437.54699124,1233316.57208521,216117.922693356,1414615.35453998,1106995.42083211
583083.832932614,1405592.98921912,594722.299722237,2443193.14475354,950866.878547346,928485.430724123,425229.265745058,682864.35381054,749143.315063686,1720284.3958561,1480959.15609705,512799.879410976,430124.109621983,-23426.2403672247,1086041.1180938,537984.471754342,1254824.97033362,501051.009172306,422952.48105052,259435.157964359,417834.76263877,164335.252922954,383111.132074215,-102869.314110024,1922780.84024766,486737.164212705,862000.932824889,1216968.39490092,1122073.7734641
1193616.33883911,826849.291193843,748844.274856528,6214963.14477044,1823661.57772073,738561.757515544,1096655.6570286,574577.506561324,521136.541288011,1029363.76696929,784466.391743129,604876.428817417,431213.310378526,262567.120395108,1086041.1180938,769354.711799669,607182.864782825,458134.191111439,763167.233701816,282661.407651304,880014.050605853,148888.836896181,389557.405816723,548395.920523509,2016423.36678104,2368706.5409312,879540.342314171,1894287.72266265,1119073.7734641
1135804.49371298,747307.855527657,719723.818378404,8416423.14473664,1733234.83824575,534221.088124663,624707.030802316,440564.807323838,688704.845396388,1418591.8438847,960837.112292971,355349.037154199,250896.020544428,616850.405923596,988473.729263112,769354.711799669,616299.680415921,268004.463272264,808422.28380399,515720.689348182,521634.724120619,212011.022405154,505880.547847015,-256550.731005045,2037934.45918915,4078381.66892257,424554.854088202,1274196.15721656,536315.753900812
1032804.49371298,541261.944231598,937662.044770692,2843193.14475354,1388824.94027233,718367.452175516,536976.349052711,572153.052141727,862246.491582053,1156984.82765712,761122.176195199,662423.512038942,624718.173468541,616850.405923596,988473.729263112,817104.291521264,426761.733274244,268004.463272264,95001.8652211743,298211.783324263,252825.720209777,212011.022405154,395363.128146831,294050.435413595,1672390.11935709,467666.755295603,623286.865633616,970633.299459428,1085525.30504016
1164676.40806076,627193.077287509,1059137.70829132,4444963.14477044,-433986.052840677,633548.978875653,1028031.57916026,475202.066344364,567054.442650342,1403591.8438847,3470153.92128825,424173.970188247,614565.50434331,507766.648041661,560145.608717884,665573.835920736,921214.975250681,441380.457949501,-685774.83667167,421989.717959586,252825.720209777,163672.635220822,671335.921427455,570735.386204642,2079315.61667248,-733366.329603272,363575.466086863,1696123.64619426,1072202.966286
1174582.33062382,691261.944231598,1273580.29830326,4961423.14473664,567763.186691054,843365.124016733,458077.282662745,773976.743031949,671565.841269237,1338814.23484583,2308891.65832846,567296.63126603,708500.240324143,285405.468119649,560145.608717884,775065.281216457,812418.462070682,257586.66810225,794486.086095057,454881.388436243,554470.110084319,188230.917963932,580615.584139145,371593.908486231,2147040.24298365,399329.196056658,152998.896010208,1654356.55701355,951678.631355797
